Date;Open;High;Low;Close;Volume;Dividends;Stock Splits
2025-12-01 00:00:00-05:00;5.941.599.731.445.310;5.954.249.877.929.680;5.767.670.288.085.930;5.788.900.146.484.370;2278500;00.00;00.00
2025-12-02 00:00:00-05:00;5.801.849.975.585.930;582.00.00;5.734.299.926.757.810;5.767.899.780.273.430;1855500;00.00;00.00
2025-12-03 00:00:00-05:00;5.729.099.731.445.310;575.00.00;554.239.990.234.375;5.571.699.829.101.560;2883800;00.00;00.00
2025-12-04 00:00:00-05:00;557.219.970.703.125;5.610.800.170.898.430;5.501.199.951.171.870;560.969.970.703.125;2294000;00.00;00.00
2025-12-05 00:00:00-05:00;562.989.990.234.375;5.767.899.780.273.430;559.780.029.296.875;5.649.299.926.757.810;1883400;00.00;00.00
2025-12-08 00:00:00-05:00;566.00.00;5.725.700.073.242.180;54.872.998.046.875;5.723.499.755.859.370;2698400;00.00;00.00
2025-12-09 00:00:00-05:00;577.00.00;5.962.050.170.898.430;574.00.00;5.896.699.829.101.560;3067200;00.00;00.00
2025-12-10 00:00:00-05:00;590.00.00;6.095.900.268.554.680;584.989.990.234.375;6.094.099.731.445.310;2953700;00.00;00.00
2025-12-11 00:00:00-05:00;6.067.999.877.929.680;619.958.984.375;5.980.800.170.898.430;5.988.699.951.171.870;1754200;00.00;00.00
2025-12-12 00:00:00-05:00;5.989.000.244.140.620;606.489.990.234.375;5.970.499.877.929.680;5.977.999.877.929.680;1570300;00.00;00.00
2025-12-15 00:00:00-05:00;595.75;596.989.990.234.375;5.730.800.170.898.430;5.771.500.244.140.620;1775200;00.00;00.00
2025-12-16 00:00:00-05:00;575.00.00;582.05.00;563.301.025.390.625;5.790.700.073.242.180;1593700;00.00;00.00
2025-12-17 00:00:00-05:00;580.00.00;588.00.00;562.280.029.296.875;56.622.998.046.875;1935600;00.00;00.00
2025-12-18 00:00:00-05:00;569.75;5.767.000.122.070.310;562.719.970.703.125;5.638.200.073.242.180;1368600;00.00;00.00
2025-12-19 00:00:00-05:00;5.711.900.024.414.060;5.879.299.926.757.810;568.00.00;5.821.599.731.445.310;1966300;00.00;00.00
2025-12-22 00:00:00-05:00;580.00.00;585.00.00;5.765.900.268.554.680;5.787.999.877.929.680;1285100;00.00;00.00
2025-12-23 00:00:00-05:00;5.805.499.877.929.680;5.818.099.975.585.930;578.00.00;5.793.900.146.484.370;670100;00.00;00.00
2025-12-24 00:00:00-05:00;5.765.900.268.554.680;5.879.099.731.445.310;5.763.099.975.585.930;5.865.700.073.242.180;665200;00.00;00.00
2025-12-26 00:00:00-05:00;5.850.700.073.242.180;58.852.001.953.125;58.002.001.953.125;5.843.499.755.859.370;565300;00.00;00.00
2025-12-29 00:00:00-05:00;5.838.800.048.828.120;586.530.029.296.875;5.772.999.877.929.680;5.811.900.024.414.060;1322400;00.00;00.00
2025-12-30 00:00:00-05:00;5.773.499.755.859.370;58.497.998.046.875;57.577.001.953.125;5.766.799.926.757.810;780900;00.00;00.00
2025-12-31 00:00:00-05:00;5.746.900.024.414.060;5.827.899.780.273.430;5.735.499.877.929.680;5.807.100.219.726.560;720200;00.00;00.00
2026-01-02 00:00:00-05:00;5.858.800.048.828.120;5.858.800.048.828.120;5.707.949.829.101.560;575.00.00;1514800;00.00;00.00
2026-01-05 00:00:00-05:00;582.25.00;6.092.000.122.070.310;5.798.699.951.171.870;5.933.900.146.484.370;2703400;00.00;00.00
2026-01-06 00:00:00-05:00;5.953.800.048.828.120;5.961.599.731.445.310;570.760.009.765.625;5.714.299.926.757.810;1989800;00.00;00.00
2026-01-07 00:00:00-05:00;570.00.00;5.802.000.122.070.310;566.00.00;5.696.199.951.171.870;1292200;00.00;00.00
2026-01-08 00:00:00-05:00;567.05.00;567.05.00;5.440.700.073.242.180;5.536.799.926.757.810;2781300;00.00;00.00
2026-01-09 00:00:00-05:00;5.535.800.170.898.430;554.344.970.703.125;5.361.300.048.828.120;5.393.699.951.171.870;3600700;00.00;00.00
2026-01-12 00:00:00-05:00;5.394.600.219.726.560;541.00.00;5.295.999.755.859.370;530.00.00;2144300;00.00;00.00
2026-01-13 00:00:00-05:00;5.367.100.219.726.560;540.00.00;5.271.699.829.101.560;5.346.400.146.484.370;3130800;00.00;00.00
2026-01-14 00:00:00-05:00;537.00.00;540.00.00;516.00.00;5.289.199.829.101.560;2353800;00.00;00.00
2026-01-15 00:00:00-05:00;5.423.499.755.859.370;5.485.499.877.929.680;50.542.999.267.578.100;5.080.400.085.449.210;5377900;00.00;00.00
2026-01-16 00:00:00-05:00;508.00.00;5.111.300.048.828.120;50.082.000.732.421.800;504.05.00;3711900;00.00;00.00
2026-01-20 00:00:00-05:00;504.260.009.765.625;51.497.998.046.875;5.035.400.085.449.210;5.113.299.865.722.650;2773700;00.00;00.00
2026-01-21 00:00:00-05:00;509.00.00;5.123.099.975.585.930;49.582.000.732.421.800;50.219.000.244.140.600;3528200;00.00;00.00
2026-01-22 00:00:00-05:00;505.05.00;5.062.569.885.253.900;49.129.998.779.296.800;4.986.400.146.484.370;2546500;00.00;00.00
2026-01-23 00:00:00-05:00;5.106.300.048.828.120;51.697.998.046.875;5.058.999.938.964.840;5.132.100.219.726.560;2900400;00.00;00.00
2026-01-26 00:00:00-05:00;51.602.001.953.125;520.00.00;51.170.001.220.703.100;5.125.999.755.859.370;1973400;00.00;00.00
2026-01-27 00:00:00-05:00;512.489.990.234.375;51.847.998.046.875;5.101.099.853.515.620;51.170.001.220.703.100;1680600;00.00;00.00
2026-01-28 00:00:00-05:00;5.123.400.268.554.680;5.190.150.146.484.370;5.071.260.070.800.780;50.870.001.220.703.100;1788200;00.00;00.00
2026-01-29 00:00:00-05:00;50.267.999.267.578.100;5.059.700.012.207.030;49.330.999.755.859.300;5.039.200.134.277.340;1996800;00.00;00.00
2026-01-30 00:00:00-05:00;50.967.999.267.578.100;5.151.199.951.171.870;4.981.199.951.171.870;5.003.500.061.035.150;1729800;00.00;00.00
2026-02-02 00:00:00-05:00;4.970.199.890.136.710;512.280.029.296.875;4.955.299.987.792.960;5.085.799.865.722.650;2018700;00.00;00.00
2026-02-03 00:00:00-05:00;504.75;50.745.001.220.703.100;464.239.990.234.375;473.989.990.234.375;4590000;00.00;00.00
2026-02-04 00:00:00-05:00;465.00.00;4.663.349.914.550.780;4.387.099.914.550.780;4.405.299.987.792.960;6821900;00.00;00.00
2026-02-05 00:00:00-05:00;4.368.800.048.828.120;440.00.00;405.00.00;412.75;6747400;00.00;00.00
2026-02-06 00:00:00-05:00;4.238.299.865.722.650;4.266.199.951.171.870;4.081.099.853.515.620;4.226.099.853.515.620;5534300;00.00;00.00
2026-02-09 00:00:00-05:00;43.082.000.732.421.800;4.319.880.065.917.960;4.102.099.914.550.780;4.148.399.963.378.900;4726400;00.00;00.00
2026-02-10 00:00:00-05:00;4.627.799.987.792.960;49.594.000.244.140.600;4.627.799.987.792.960;4.760.199.890.136.710;10859500;00.00;00.00
2026-02-11 00:00:00-05:00;4.897.349.853.515.620;5.048.299.865.722.650;4.802.860.107.421.870;4.871.700.134.277.340;5389200;00.00;00.00
2026-02-12 00:00:00-05:00;47.917.999.267.578.100;4.814.599.914.550.780;438.00.00;4.457.900.085.449.210;6899700;00.00;00.00
2026-02-13 00:00:00-05:00;448.510.009.765.625;462.00.00;4.432.900.085.449.210;4.583.399.963.378.900;3681900;00.00;00.00
2026-02-17 00:00:00-05:00;46.195.001.220.703.100;4.728.999.938.964.840;45.533.599.853.515.600;46.282.000.732.421.800;3247600;00.00;00.00
2026-02-18 00:00:00-05:00;4.693.299.865.722.650;4.872.300.109.863.280;460.00.00;4.775.799.865.722.650;3906500;00.00;00.00
2026-02-19 00:00:00-05:00;4.812.099.914.550.780;4.926.499.938.964.840;4.810.899.963.378.900;4.852.900.085.449.210;2498900;00.00;00.00
2026-02-20 00:00:00-05:00;4.853.299.865.722.650;4.975.199.890.136.710;4.816.700.134.277.340;4.906.000.061.035.150;2124300;00.00;00.00
2026-02-23 00:00:00-05:00;4.837.799.987.792.960;48.732.000.732.421.800;46.620.001.220.703.100;4.678.299.865.722.650;2051600;00.00;00.00
2026-02-24 00:00:00-05:00;462.05.00;4.818.299.865.722.650;454.00.00;4.656.600.036.621.090;2741600;00.00;00.00
2026-02-25 00:00:00-05:00;46.032.000.732.421.800;47.004.998.779.296.800;45.367.999.267.578.100;4.632.799.987.792.960;2399700;00.00;00.00
2026-02-26 00:00:00-05:00;469.00.00;498.989.990.234.375;46.404.998.779.296.800;4.956.499.938.964.840;3462800;00.00;00.00
2026-02-27 00:00:00-05:00;4.908.900.146.484.370;51.597.998.046.875;4.908.900.146.484.370;5.149.400.024.414.060;3986100;00.00;00.00
2026-03-02 00:00:00-05:00;5.053.500.061.035.150;5.170.900.268.554.680;4.988.999.938.964.840;5.072.799.987.792.960;1881100;00.00;00.00
2026-03-03 00:00:00-05:00;495.75;5.294.199.829.101.560;492.00.00;5.199.600.219.726.560;2759100;00.00;00.00
2026-03-04 00:00:00-05:00;52.297.998.046.875;5.434.099.731.445.310;5.210.900.268.554.680;5.340.900.268.554.680;3473100;00.00;00.00
2026-03-05 00:00:00-05:00;537.05.00;5.544.400.024.414.060;5.331.099.853.515.620;5.521.199.951.171.870;3139600;00.00;00.00
2026-03-06 00:00:00-05:00;552.00.00;5.684.000.244.140.620;545.00.00;5.651.900.024.414.060;2665600;00.00;00.00
2026-03-09 00:00:00-04:00;5.528.699.951.171.870;5.706.389.770.507.810;5.442.999.877.929.680;5.448.800.048.828.120;3045300;00.00;00.00
2026-03-10 00:00:00-04:00;5.470.700.073.242.180;5.470.700.073.242.180;528.656.005.859.375;530.260.009.765.625;1971500;00.00;00.00
2026-03-11 00:00:00-04:00;5.328.099.975.585.930;536.989.990.234.375;5.138.200.073.242.180;5.143.699.951.171.870;1909000;00.00;00.00
2026-03-12 00:00:00-04:00;521.00.00;528.00.00;508.00.00;5.095.899.963.378.900;1868800;00.00;00.00
2026-03-13 00:00:00-04:00;51.167.999.267.578.100;5.195.449.829.101.560;5.063.500.061.035.150;5.160.599.975.585.930;1165000;00.00;00.00
2026-03-16 00:00:00-04:00;5.129.299.926.757.810;5.276.599.731.445.310;5.123.699.951.171.870;524.00.00;1061000;00.00;00.00
2026-03-17 00:00:00-04:00;5.272.999.877.929.680;542.00.00;521.05.00;52.522.998.046.875;1272900;00.00;00.00
2026-03-18 00:00:00-04:00;52.222.998.046.875;5.274.199.829.101.560;5.136.300.048.828.120;516.719.970.703.125;1203200;00.00;00.00
2026-03-19 00:00:00-04:00;5.105.199.890.136.710;5.130.900.268.554.680;48.132.000.732.421.800;4.825.199.890.136.710;2722900;00.00;00.00
2026-03-20 00:00:00-04:00;4.793.800.048.828.120;4.857.900.085.449.210;4.687.900.085.449.210;4.745.400.085.449.210;2694900;00.00;00.00
2026-03-23 00:00:00-04:00;480.05.00;4.947.799.987.792.960;480.05.00;4.923.900.146.484.370;1870800;00.00;00.00
2026-03-24 00:00:00-04:00;4.870.400.085.449.210;4.971.300.048.828.120;4.727.099.914.550.780;4.848.500.061.035.150;1683600;00.00;00.00
2026-03-25 00:00:00-04:00;4.880.799.865.722.650;4.927.950.134.277.340;46.807.000.732.421.800;4.732.099.914.550.780;1712000;00.00;00.00
2026-03-26 00:00:00-04:00;4.683.900.146.484.370;485.05.00;4.661.000.061.035.150;47.817.999.267.578.100;1294500;00.00;00.00
2026-03-27 00:00:00-04:00;468.00.00;47.850.799.560.546.800;4.643.900.146.484.370;4.724.800.109.863.280;1023700;00.00;00.00
2026-03-30 00:00:00-04:00;4.720.199.890.136.710;48.065.399.169.921.800;4.662.699.890.136.710;475.00.00;1302100;00.00;00.00
2026-03-31 00:00:00-04:00;47.607.000.732.421.800;489.00.00;475.25.00;4.849.100.036.621.090;1150500;00.00;00.00
2026-04-01 00:00:00-04:00;4.841.099.853.515.620;4.851.499.938.964.840;4.645.400.085.449.210;470.010.009.765.625;1767200;00.00;00.00
2026-04-02 00:00:00-04:00;4.623.299.865.722.650;4.911.650.085.449.210;4.622.200.012.207.030;4.889.700.012.207.030;1550500;00.00;00.00
2026-04-06 00:00:00-04:00;48.367.999.267.578.100;48.895.001.220.703.100;478.00.00;4.844.800.109.863.280;1458000;00.00;00.00
2026-04-07 00:00:00-04:00;4.827.900.085.449.210;4.888.699.951.171.870;4.762.300.109.863.280;48.317.999.267.578.100;947000;00.00;00.00
2026-04-08 00:00:00-04:00;494.00.00;4.978.800.048.828.120;480.010.009.765.625;4.831.700.134.277.340;1311500;00.00;00.00
2026-04-09 00:00:00-04:00;48.957.000.732.421.800;49.194.000.244.140.600;4.773.299.865.722.650;4.866.199.951.171.870;1706600;00.00;00.00
2026-04-10 00:00:00-04:00;4.902.200.012.207.030;4.978.999.938.964.840;4.683.999.938.964.840;475.989.990.234.375;1577100;00.00;00.00
2026-04-13 00:00:00-04:00;4.783.599.853.515.620;50.445.001.220.703.100;4.760.199.890.136.710;5.041.000.061.035.150;1845000;00.00;00.00
2026-04-14 00:00:00-04:00;5.086.300.048.828.120;51.777.001.953.125;50.555.999.755.859.300;5.113.599.853.515.620;1085100;00.00;00.00
2026-04-15 00:00:00-04:00;5.169.000.244.140.620;5.377.999.877.929.680;514.00.00;5.311.699.829.101.560;2068800;00.00;00.00
2026-04-16 00:00:00-04:00;5.377.899.780.273.430;5.436.900.024.414.060;5.291.500.244.140.620;5.314.500.122.070.310;1578500;00.00;00.00
2026-04-17 00:00:00-04:00;5.321.300.048.828.120;539.405.029.296.875;5.225.700.073.242.180;5.366.099.853.515.620;1399600;00.00;00.00
2026-04-20 00:00:00-04:00;5.350.999.755.859.370;5.399.500.122.070.310;5.286.599.731.445.310;536.760.009.765.625;979800;00.00;00.00
2026-04-21 00:00:00-04:00;540.00.00;541.989.990.234.375;5.219.099.731.445.310;5.224.400.024.414.060;1637500;00.00;00.00
2026-04-22 00:00:00-04:00;523.25.00;527.00.00;508.00.00;5.228.800.048.828.120;1497800;00.00;00.00
2026-04-23 00:00:00-04:00;523.00.00;523.00.00;50.277.301.025.390.600;5.159.400.024.414.060;1628600;00.00;00.00
2026-04-24 00:00:00-04:00;513.00.00;521.00.00;50.654.998.779.296.800;518.00.00;1566200;00.00;00.00
2026-04-27 00:00:00-04:00;5.088.399.963.378.900;5.180.499.877.929.680;4.888.080.139.160.150;49.582.000.732.421.800;2782900;00.00;00.00
2026-04-28 00:00:00-04:00;445.00.00;44.879.998.779.296.800;4.205.299.987.792.960;43.420.001.220.703.100;9431000;00.00;00.00
2026-04-29 00:00:00-04:00;4.341.499.938.964.840;451.00.00;4.308.399.963.378.900;44.357.000.732.421.800;3583400;00.00;00.00
2026-04-30 00:00:00-04:00;43.669.000.244.140.600;4.485.899.963.378.900;433.00.00;44.654.998.779.296.800;2166100;00.00;00.00
2026-05-01 00:00:00-04:00;4.507.850.036.621.090;4.534.800.109.863.280;4.365.799.865.722.650;441.510.009.765.625;1438400;00.00;00.00
2026-05-04 00:00:00-04:00;437.75;4.441.780.090.332.030;4.335.799.865.722.650;438.260.009.765.625;1602800;00.00;00.00
2026-05-05 00:00:00-04:00;438.00.00;4.384.750.061.035.150;4.138.900.146.484.370;4.195.299.987.792.960;3825600;00.00;00.00
2026-05-06 00:00:00-04:00;4.185.400.085.449.210;4.267.099.914.550.780;411.239.990.234.375;425.25.00;3323100;00.00;00.00
2026-05-07 00:00:00-04:00;42.782.000.732.421.800;4.376.199.951.171.870;42.632.000.732.421.800;42.742.999.267.578.100;2464400;00.00;00.00
2026-05-08 00:00:00-04:00;4.261.600.036.621.090;4.274.800.109.863.280;416.260.009.765.625;4.178.299.865.722.650;1804000;00.00;00.00
2026-05-11 00:00:00-04:00;415.010.009.765.625;428.00.00;412.989.990.234.375;419.05.00;1965700;00.00;00.00
2026-05-12 00:00:00-04:00;42.254.998.779.296.800;441.00.00;4.206.470.031.738.280;432.75;1645700;00.00;00.00
2026-05-13 00:00:00-04:00;4.328.900.146.484.370;4.376.449.890.136.710;42.367.999.267.578.100;4.308.999.938.964.840;1972600;00.00;00.00
2026-05-14 00:00:00-04:00;4.331.199.951.171.870;4.408.699.951.171.870;4.250.199.890.136.710;4.325.400.085.449.210;1259100;00.00;00.00
2026-05-15 00:00:00-04:00;4.390.299.987.792.960;4.467.099.914.550.780;43.232.000.732.421.800;43.694.000.244.140.600;2063400;00.00;00.00
2026-05-18 00:00:00-04:00;434.00.00;454.281.005.859.375;431.989.990.234.375;445.010.009.765.625;1891900;00.00;00.00
2026-05-19 00:00:00-04:00;443.010.009.765.625;4.496.400.146.484.370;4.350.400.085.449.210;4.415.899.963.378.900;1890700;00.00;00.00
2026-05-20 00:00:00-04:00;4.384.800.109.863.280;4.397.699.890.136.710;4.304.800.109.863.280;43.332.000.732.421.800;1652900;00.00;00.00
2026-05-21 00:00:00-04:00;430.989.990.234.375;5.106.600.036.621.090;4.226.050.109.863.280;48.992.999.267.578.100;7301900;00.00;00.00
2026-05-22 00:00:00-04:00;50.529.998.779.296.800;534.00.00;50.529.998.779.296.800;5.198.599.853.515.620;5286500;00.00;00.00
2026-05-26 00:00:00-04:00;5.198.599.853.515.620;534.00.00;5.195.800.170.898.430;5.297.100.219.726.560;2629300;00.00;00.00
2026-05-27 00:00:00-04:00;5.283.200.073.242.180;5.301.300.048.828.120;5.121.699.829.101.560;5.128.300.170.898.430;1863700;00.00;00.00
2026-05-28 00:00:00-04:00;512.00.00;527.739.990.234.375;512.00.00;5.167.100.219.726.560;1884100;00.00;00.00
2026-05-29 00:00:00-04:00;515.00.00;5.196.699.829.101.560;4.953.999.938.964.840;49.767.999.267.578.100;3399100;00.00;00.00
2026-06-01 00:00:00-04:00;50.905.999.755.859.300;5.134.000.244.140.620;49.479.998.779.296.800;507.760.009.765.625;1653600;00.00;00.00
2026-06-02 00:00:00-04:00;5.022.799.987.792.960;5.067.099.914.550.780;491.00.00;501.05.00;1426600;00.00;00.00
2026-06-03 00:00:00-04:00;501.05.00;50.343.701.171.875;4.810.899.963.378.900;4.875.400.085.449.210;2013600;00.00;00.00
2026-06-04 00:00:00-04:00;494.489.990.234.375;507.260.009.765.625;4.894.100.036.621.090;4.935.799.865.722.650;1320000;00.00;00.00
2026-06-05 00:00:00-04:00;5.009.700.012.207.030;5.011.499.938.964.840;485.010.009.765.625;49.695.001.220.703.100;1784300;00.00;00.00
2026-06-08 00:00:00-04:00;4.964.599.914.550.780;5.152.000.122.070.310;493.75;5.031.300.048.828.120;1866100;00.00;00.00
2026-06-09 00:00:00-04:00;4.958.599.853.515.620;50.654.998.779.296.800;48.854.998.779.296.800;4.962.200.012.207.030;1635200;00.00;00.00
2026-06-10 00:00:00-04:00;4.908.599.853.515.620;513.00.00;48.720.001.220.703.100;5.031.000.061.035.150;2533400;00.00;00.00
2026-06-11 00:00:00-04:00;50.045.001.220.703.100;50.045.001.220.703.100;483.05.00;486.00.00;1861500;00.00;00.00
2026-06-12 00:00:00-04:00;4.840.799.865.722.650;4.891.000.061.035.150;4.709.150.085.449.210;482.00.00;1944000;00.00;00.00
2026-06-15 00:00:00-04:00;4.796.199.951.171.870;4.902.699.890.136.710;475.00.00;4.798.500.061.035.150;1775800;00.00;00.00
2026-06-16 00:00:00-04:00;47.770.001.220.703.100;4.810.150.146.484.370;46.219.000.244.140.600;46.980.999.755.859.300;1572500;00.00;00.00
2026-06-17 00:00:00-04:00;4.668.999.938.964.840;467.05.00;4.526.400.146.484.370;4.556.000.061.035.150;2068500;00.00;00.00
2026-06-18 00:00:00-04:00;4.516.600.036.621.090;4.727.200.012.207.030;4.505.799.865.722.650;4.680.799.865.722.650;2460500;00.00;00.00
2026-06-22 00:00:00-04:00;462.05.00;467.739.990.234.375;4.471.099.853.515.620;4.593.399.963.378.900;2278700;00.00;00.00
2026-06-23 00:00:00-04:00;4.625.199.890.136.710;4.696.499.938.964.840;4.545.799.865.722.650;455.05.00;1847200;00.00;00.00
2026-06-24 00:00:00-04:00;45.270.001.220.703.100;46.357.000.732.421.800;4.490.400.085.449.210;455.010.009.765.625;2122600;00.00;00.00
2026-06-25 00:00:00-04:00;4.517.699.890.136.710;454.00.00;4.404.100.036.621.090;4.412.099.914.550.780;1452300;00.00;00.00
2026-06-26 00:00:00-04:00;4.414.100.036.621.090;4.670.799.865.722.650;43.870.001.220.703.100;4.600.199.890.136.710;2309100;00.00;00.00
2026-06-29 00:00:00-04:00;4.657.900.085.449.210;4.756.400.146.484.370;4.605.400.085.449.210;4.622.900.085.449.210;1455500;00.00;00.00
2026-06-30 00:00:00-04:00;455.00.00;466.05.00;4.522.099.914.550.780;4.591.300.048.828.120;1634100;00.00;00.00
2026-07-01 00:00:00-04:00;4.683.399.963.378.900;4.809.200.134.277.340;462.989.990.234.375;4.724.800.109.863.280;1641600;00.00;00.00
2026-07-02 00:00:00-04:00;472.00.00;48.994.000.244.140.600;4.675.400.085.449.210;4.859.700.012.207.030;1723800;00.00;00.00
2026-07-06 00:00:00-04:00;48.005.999.755.859.300;486.00.00;4.744.800.109.863.280;483.010.009.765.625;1451000;00.00;00.00
2026-07-07 00:00:00-04:00;495.00.00;495.760.009.765.625;48.604.998.779.296.800;49.395.001.220.703.100;2067500;00.00;00.00
2026-07-08 00:00:00-04:00;4.874.100.036.621.090;4.910.150.146.484.370;4.821.499.938.964.840;4.852.200.012.207.030;1688000;00.00;00.00
2026-07-09 00:00:00-04:00;470.00.00;4.862.799.987.792.960;4.620.299.987.792.960;4.858.800.048.828.120;1776200;00.00;00.00
2026-07-10 00:00:00-04:00;486.00.00;4.933.900.146.484.370;4.767.099.914.550.780;4.797.699.890.136.710;934800;00.00;00.00
2026-07-13 00:00:00-04:00;4.869.700.012.207.030;491.989.990.234.375;476.739.990.234.375;4.798.399.963.378.900;952700;00.00;00.00
2026-07-14 00:00:00-04:00;474.75;4.866.300.048.828.120;4.725.400.085.449.210;48.105.999.755.859.300;1148900;00.00;00.00
2026-07-15 00:00:00-04:00;4.857.300.109.863.280;4.923.299.865.722.650;4.809.700.012.207.030;4.853.800.048.828.120;1095800;00.00;00.00
2026-07-16 00:00:00-04:00;4.902.300.109.863.280;490.989.990.234.375;4.724.049.987.792.960;4.760.799.865.722.650;1346500;00.00;00.00
2026-07-17 00:00:00-04:00;4.611.600.036.621.090;47.942.999.267.578.100;456.00.00;4.781.400.146.484.370;1740900;00.00;00.00
2026-07-20 00:00:00-04:00;4.846.499.938.964.840;49.618.499.755.859.300;4.804.700.012.207.030;49.232.000.732.421.800;1475700;00.00;00.00
2026-07-21 00:00:00-04:00;490.00.00;4.959.599.914.550.780;486.010.009.765.625;4.932.300.109.863.280;2835700;00.00;00.00
2026-07-22 00:00:00-04:00;490.00.00;4.932.099.914.550.780;4.741.600.036.621.090;4.741.600.036.621.090;1393100;00.00;00.00
2026-07-23 00:00:00-04:00;4.721.300.048.828.120;475.05.00;4.615.150.146.484.370;468.989.990.234.375;1440400;00.00;00.00
2026-07-24 00:00:00-04:00;475.00.00;48.755.999.755.859.300;471.489.990.234.375;4.826.600.036.621.090;1172400;00.00;00.00
2026-07-27 00:00:00-04:00;48.545.001.220.703.100;49.882.000.732.421.800;48.069.000.244.140.600;4.947.200.012.207.030;1392600;00.00;00.00
2026-07-28 00:00:00-04:00;49.569.000.244.140.600;51.397.998.046.875;49.454.998.779.296.800;51.155.999.755.859.300;2096800;00.00;00.00
2026-07-29 00:00:00-04:00;510.00.00;5.280.900.268.554.680;5.077.699.890.136.710;524.010.009.765.625;2361500;00.00;00.00
2026-07-30 00:00:00-04:00;50.907.000.732.421.800;522.905.029.296.875;5.057.569.885.253.900;5.226.099.853.515.620;2177100;00.00;00.00
2026-07-31 00:00:00-04:00;5.079.100.036.621.090;520.00.00;499.239.990.234.375;49.994.000.244.140.600;2296300;00.00;00.00
2026-08-03 00:00:00-04:00;50.744.000.244.140.600;5.123.099.975.585.930;483.489.990.234.375;4.863.299.865.722.650;3329000;00.00;00.00
2026-08-04 00:00:00-04:00;46.695.001.220.703.100;50.532.000.732.421.800;462.00.00;4.781.700.134.277.340;4857100;00.00;00.00
2026-08-05 00:00:00-04:00;48.857.000.732.421.800;508.00.00;4.821.700.134.277.340;4.822.300.109.863.280;2639500;00.00;00.00
2026-08-06 00:00:00-04:00;481.25.00;49.455.999.755.859.300;4.712.799.987.792.960;47.507.000.732.421.800;1629100;00.00;00.00
2026-08-07 00:00:00-04:00;47.694.000.244.140.600;494.260.009.765.625;4.755.199.890.136.710;4.881.400.146.484.370;1861600;00.00;00.00
2026-08-10 00:00:00-04:00;4.876.199.951.171.870;5.169.400.024.414.060;4.860.509.948.730.460;51.182.000.732.421.800;2133000;00.00;00.00
2026-08-11 00:00:00-04:00;5.103.399.963.378.900;5.157.000.122.070.310;497.00.00;501.00.00;1714700;00.00;00.00
2026-08-12 00:00:00-04:00;4.955.899.963.378.900;5.018.599.853.515.620;4.832.799.987.792.960;4.896.000.061.035.150;1569500;00.00;00.00
2026-08-13 00:00:00-04:00;4.859.200.134.277.340;4.995.199.890.136.710;4.834.599.914.550.780;498.239.990.234.375;1091600;00.00;00.00
2026-08-14 00:00:00-04:00;50.620.001.220.703.100;521.780.029.296.875;503.05.00;5.128.200.073.242.180;1366800;00.00;00.00
2026-08-17 00:00:00-04:00;5.119.200.134.277.340;515.739.990.234.375;4.905.299.987.792.960;4.924.700.012.207.030;1813700;00.00;00.00
2026-08-18 00:00:00-04:00;49.930.999.755.859.300;5.263.870.239.257.810;49.930.999.755.859.300;516.280.029.296.875;2443200;00.00;00.00
2026-08-19 00:00:00-04:00;522.00.00;5.418.699.951.171.870;52.089.501.953.125;5.333.699.951.171.870;2467900;00.00;00.00
2026-08-20 00:00:00-04:00;537.00.00;5.448.900.146.484.370;5.300.999.755.859.370;5.331.300.048.828.120;2284000;00.00;00.00
2026-08-21 00:00:00-04:00;533.219.970.703.125;540.219.970.703.125;5.240.759.887.695.310;533.719.970.703.125;1502200;00.00;00.00
2026-08-24 00:00:00-04:00;5.288.400.268.554.680;5.399.400.024.414.060;5.275.750.122.070.310;5.378.400.268.554.680;1351100;00.00;00.00
2026-08-25 00:00:00-04:00;5.326.199.951.171.870;554.25.00;532.00.00;5.525.700.073.242.180;1280800;00.00;00.00
2026-08-26 00:00:00-04:00;550.00.00;554.969.970.703.125;5.432.000.122.070.310;550.030.029.296.875;1250000;00.00;00.00
2026-08-27 00:00:00-04:00;5.403.300.170.898.430;5.451.300.048.828.120;52.322.998.046.875;527.25.00;1759500;00.00;00.00
2026-08-28 00:00:00-04:00;5.403.300.170.898.430;5.394.000.244.140.620;530.00.00;5.378.150.024.414.060;82014;00.00;00.00
